"rank"	"finalWorth"	"category"	"personName"	"age"	"region"	"city"	"source"	"industries"	"countryOfCitizenship"	"organization"	"selfMade"	"status"	"gender"	"birthDate"	"lastName"	"firstName"	"title"	"date"	"state"	"residenceStateRegion"	"birthYear"	"birthMonth"	"birthDay"	"cpi_country"	"cpi_change_country"	"gdp_country"	"gross_tertiary_education_enrollment"	"gross_primary_education_enrollment_country"	"life_expectancy_country"	"tax_revenue_country_country"	"total_tax_rate_country"	"population_country"	"latitude_country"	"longitude_country"
"117"	116	14900	"Fashion & Retail"	"David Green & family"	81	"United States"	"Oklahoma City"	"Retail"	"Fashion & Retail"	"United States"	"Hobby Lobby"	TRUE	"U"	"M"	"11/13/1941 0:00"	"Green"	"David"	"CEO"	"4/4/2023 5:01"	"Oklahoma"	"South"	1941	11	13	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"824"	818	3500	"Fashion & Retail"	"Clemente Del Vecchio"	18	"Italy"	"Milan"	"Eyeglases"	"Fashion & Retail"	"Italy"	""	FALSE	"N"	"M"	"5/6/2004 0:00"	"Del Vecchio"	"Clemente"	""	"4/4/2023 5:01"	""	""	2004	5	6	110.62	0.6	"$2,001,244,392,042 "	61.9	101.9	82.9	24.3	59.1	60297396	41.87194	12.56738
"763"	748	3800	"Service"	"Steven Udvar-Hazy"	77	"United States"	"Westlake"	"Aircraft leasing"	"Service"	"United States"	"Air Lease Corp."	TRUE	"D"	"M"	"2/23/1946 0:00"	"Udvar-Hazy"	"Steven"	"CEO and Chairman"	"4/4/2023 5:01"	"Texas"	"South"	1946	2	23	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1018"	982	3000	"Food & Beverage"	"Yonghong Shi & family"	54	"China"	"Chengdu"	"Restaurants"	"Food & Beverage"	"China"	""	TRUE	"D"	"M"	"1/1/1969 0:00"	"Shi"	"Yonghong"	""	"4/4/2023 5:01"	""	""	1969	1	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"1014"	982	3000	"Fashion & Retail"	"Guanghe Qiu & family"	71	"China"	"Wenzhou"	"Fashion retail"	"Fashion & Retail"	"China"	""	TRUE	"D"	"M"	"11/10/1951 0:00"	"Qiu"	"Guanghe"	""	"4/4/2023 5:01"	""	""	1951	11	10	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"185"	184	9800	"Fashion & Retail"	"Nicolas Puech"	80	"Switzerland"	"Martigny"	"Hermes"	"Fashion & Retail"	"France"	""	FALSE	"U"	"M"	"1/29/1943 0:00"	"Puech"	"Nicolas"	""	"4/4/2023 5:01"	""	""	1943	1	29	99.55	0.4	"$703,082,435,360 "	59.6	105.2	83.6	10.1	28.8	8574832	46.818188	8.227512
"2364"	2259	1200	"Construction & Engineering"	"Marco Squinzi"	51	"Italy"	"Milan"	"Chemical products"	"Construction & Engineering"	"Italy"	""	FALSE	"D"	"M"	"9/23/1971 0:00"	"Squinzi"	"Marco"	""	"4/4/2023 5:01"	""	""	1971	9	23	110.62	0.6	"$2,001,244,392,042 "	61.9	101.9	82.9	24.3	59.1	60297396	41.87194	12.56738
"1693"	1647	1800	"Diversified"	"Nihat Ozdemir"	72	"Turkey"	"Ankara"	"Diversified"	"Diversified"	"Turkey"	""	TRUE	"D"	"M"	"4/5/1950 0:00"	"Ozdemir"	"Nihat"	""	"4/4/2023 5:01"	""	""	1950	4	5	234.44	15.2	"$754,411,708,203 "	23.9	93.2	77.4	17.9	42.3	83429615	38.963745	35.243322
"1842"	1804	1600	"Fashion & Retail"	"Sergei Katsiev"	65	"Russia"	"Moscow"	"Retail, wholesale"	"Fashion & Retail"	"Russia"	""	TRUE	"R"	"M"	"1/11/1958 0:00"	"Katsiev"	"Sergei"	""	"4/4/2023 5:01"	""	""	1958	1	11	180.75	4.5	"$1,699,876,578,871 "	81.9	102.6	72.7	11.4	46.2	144373535	61.52401	105.318756
"2056"	2020	1400	"Real Estate"	"Kwee Liong Keng"	77	"Singapore"	"Singapore"	"Real estate"	"Real Estate"	"Singapore"	""	FALSE	"Split Family Fortune"	"M"	"1/1/1946 0:00"	"Kwee"	"Liong Keng"	""	"4/4/2023 5:01"	""	""	1946	1	1	114.41	0.6	"$372,062,527,489 "	84.8	100.6	83.1	13.1	21	5703569	1.352083	103.819836
"2132"	2020	1400	"Diversified"	"Boris Zingarevich"	63	"Russia"	"Saint Petersburg"	"Pulp and paper, diversified"	"Diversified"	"Russia"	""	TRUE	"R"	"M"	"7/8/1959 0:00"	"Zingarevich"	"Boris"	""	"4/4/2023 5:01"	""	""	1959	7	8	180.75	4.5	"$1,699,876,578,871 "	81.9	102.6	72.7	11.4	46.2	144373535	61.52401	105.318756
"1911"	1905	1500	"Diversified"	"Patricia Angelini Rossi"	68	"Chile"	"Santiago"	"Forestry, mining"	"Diversified"	"Chile"	""	FALSE	"U"	"F"	"4/5/1954 0:00"	"Angelini Rossi"	"Patricia"	""	"4/4/2023 5:01"	""	""	1954	4	5	131.91	2.6	"$282,318,159,745 "	88.5	101.4	80	18.2	34	18952038	-35.675147	-71.542969
"15"	15	68000	"Food & Beverage"	"Zhong Shanshan"	68	"China"	"Hangzhou"	"Beverages, pharmaceuticals"	"Food & Beverage"	"China"	""	TRUE	"U"	"M"	"12/1/1954 0:00"	"Zhong"	"Shanshan"	""	"4/4/2023 5:01"	""	""	1954	12	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"39"	39	32600	"Fashion & Retail"	"Tadashi Yanai & family"	74	"Japan"	"Tokyo"	"Fashion retail"	"Fashion & Retail"	"Japan"	""	TRUE	"U"	"M"	"2/7/1949 0:00"	"Yanai"	"Tadashi"	""	"4/4/2023 5:01"	""	""	1949	2	7	105.48	0.5	"$5,081,769,542,380 "	63.2	98.8	84.2	11.9	46.7	126226568	36.204824	138.252924
"1719"	1647	1800	"Energy"	"Wu Yingming"	56	"China"	"Ningde"	"Batteries"	"Energy"	"China"	""	TRUE	"D"	"M"	"1/1/1967 0:00"	"Wu"	"Yingming"	""	"4/4/2023 5:01"	""	""	1967	1	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"1551"	1516	2000	"Metals & Mining"	"Clive Palmer"	69	"Australia"	"Brisbane"	"Mining"	"Metals & Mining"	"Australia"	""	TRUE	"D"	"M"	"3/26/1954 0:00"	"Palmer"	"Clive"	""	"4/4/2023 5:01"	""	""	1954	3	26	119.8	1.6	"$1,392,680,589,329 "	113.1	100.3	82.7	23	47.4	25766605	-25.274398	133.775136
"1623"	1575	1900	"Fashion & Retail"	"G. Rajendran"	80	"India"	"Chennai"	"Jewellery"	"Fashion & Retail"	"India"	""	TRUE	"U"	"M"	"10/5/1942 0:00"	"Rajendran"	"G."	""	"4/4/2023 5:01"	""	""	1942	10	5	180.44	7.7	"$2,611,000,000,000 "	28.1	113	69.4	11.2	49.7	1366417754	20.593684	78.96288
"1467"	1434	2100	"Food & Beverage"	"Andrei Krivenko"	47	"Russia"	"Moscow"	"Retail"	"Food & Beverage"	"Russia"	""	TRUE	"N"	"M"	"7/25/1975 0:00"	"Krivenko"	"Andrei"	""	"4/4/2023 5:01"	""	""	1975	7	25	180.75	4.5	"$1,699,876,578,871 "	81.9	102.6	72.7	11.4	46.2	144373535	61.52401	105.318756
"2394"	2259	1200	"Service"	"Wanmao Xu"	78	"China"	"Ningbo"	"Education"	"Service"	"China"	""	TRUE	"D"	"M"	"1/1/1945 0:00"	"Xu"	"Wanmao"	""	"4/4/2023 5:01"	""	""	1945	1	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"2342"	2259	1200	"Media & Entertainment"	"Markus Persson"	43	"Sweden"	"Stockholm"	"Computer games"	"Media & Entertainment"	"Sweden"	""	TRUE	"D"	"M"	"6/1/1979 0:00"	"Persson"	"Markus"	""	"4/4/2023 5:01"	""	""	1979	6	1	110.51	1.8	"$530,832,908,738 "	67	126.6	82.5	27.9	49.1	10285453	60.128161	18.643501
"2157"	2133	1300	"Real Estate"	"Eduardo Costantini"	76	"Argentina"	"Buenos Aires"	"Real estate"	"Real Estate"	"Argentina"	""	TRUE	"D"	"M"	"9/17/1946 0:00"	"Costantini"	"Eduardo"	""	"4/4/2023 5:01"	""	""	1946	9	17	232.75	53.5	"$449,663,446,954 "	90	109.7	76.5	10.1	106.3	44938712	-38.416097	-63.616672
"194"	190	9700	"Healthcare"	"Sun Piaoyang"	64	"China"	"Lianyungang"	"Pharmaceuticals"	"Healthcare"	"China"	""	TRUE	"D"	"M"	"9/1/1958 0:00"	"Sun"	"Piaoyang"	""	"4/4/2023 5:01"	""	""	1958	9	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"27"	27	42900	"Fashion & Retail"	"Dieter Schwarz"	83	"Germany"	"Neckarsulm"	"Retail"	"Fashion & Retail"	"Germany"	""	FALSE	"D"	"M"	"9/24/1939 0:00"	"Schwarz"	"Dieter"	""	"4/4/2023 5:01"	""	""	1939	9	24	112.85	1.4	"$3,845,630,030,824 "	70.2	104	80.9	11.5	48.8	83132799	51.165691	10.451526
"1291"	1272	2400	"Finance & Investments"	"Jed McCaleb"	48	"United States"	"Berkeley"	"Cryptocurrency"	"Finance & Investments"	"United States"	""	TRUE	"D"	"M"	"1/1/1975 0:00"	"McCaleb"	"Jed"	""	"4/4/2023 5:01"	"California"	"West"	1975	1	1	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"908"	905	3200	"Manufacturing"	"Arun Bharat Ram"	82	"India"	"Delhi"	"Chemicals"	"Manufacturing"	"India"	""	FALSE	"D"	"M"	"11/15/1940 0:00"	"Bharat Ram"	"Arun"	""	"4/4/2023 5:01"	""	""	1940	11	15	180.44	7.7	"$2,611,000,000,000 "	28.1	113	69.4	11.2	49.7	1366417754	20.593684	78.96288
"21"	21	56700	"Fashion & Retail"	"Alice Walton"	73	"United States"	"Fort Worth"	"Walmart"	"Fashion & Retail"	"United States"	"Crystal Bridges Museum of American Art"	FALSE	"D"	"F"	"10/7/1949 0:00"	"Walton"	"Alice"	"Philanthropist"	"4/4/2023 5:01"	"Texas"	"South"	1949	10	7	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1420"	1368	2200	"Technology"	"Tang Xiao'ou"	55	"China"	"Shanghai"	"Software"	"Technology"	"Hong Kong"	""	TRUE	"D"	"M"	"1/1/1968 0:00"	"Tang"	"Xiao'ou"	""	"4/4/2023 5:01"	""	""	1968	1	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"2393"	2259	1200	"Manufacturing"	"Xu Shijun & family"	60	"China"	"Nantong"	"Manufacturing"	"Manufacturing"	"China"	""	TRUE	"D"	"M"	"3/1/1963 0:00"	"Xu"	"Shijun"	""	"4/4/2023 5:01"	""	""	1963	3	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"2405"	2405	1100	"Fashion & Retail"	"Hari Krishan Agarwal"	66	"India"	"Delhi"	"Sports shoes"	"Fashion & Retail"	"India"	""	TRUE	"N"	"M"	"4/5/1956 0:00"	"Agarwal"	"Hari Krishan"	""	"4/4/2023 5:01"	""	""	1956	4	5	180.44	7.7	"$2,611,000,000,000 "	28.1	113	69.4	11.2	49.7	1366417754	20.593684	78.96288
"357"	352	6800	"Finance & Investments"	"Edward Johnson, IV."	58	"United States"	"Boston"	"Fidelity"	"Finance & Investments"	"United States"	""	FALSE	"U"	"M"	"11/18/1964 0:00"	"Johnson"	"Edward"	""	"4/4/2023 5:01"	"Massachusetts"	"Northeast"	1964	11	18	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"2578"	2540	1000	"Healthcare"	"Hu Gengxi & family"	59	"China"	"Shanghai"	"Bio-Pharma"	"Healthcare"	"China"	""	TRUE	"R"	"M"	"1/9/1964 0:00"	"Hu"	"Gengxi"	""	"4/4/2023 5:01"	""	""	1964	1	9	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"1898"	1804	1600	"Automotive"	"Ye Fan & family"	52	"China"	"Dongguan"	"Auto dealerships"	"Automotive"	"China"	""	TRUE	"D"	"M"	"1/1/1971 0:00"	"Ye"	"Fan"	""	"4/4/2023 5:01"	""	""	1971	1	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"218"	215	9000	"Food & Beverage"	"Anthony von Mandl"	73	"Canada"	"Vancouver"	"Alcoholic beverages"	"Food & Beverage"	"Canada"	""	TRUE	"U"	"M"	"3/10/1950 0:00"	"von Mandl"	"Anthony"	""	"4/4/2023 5:01"	""	""	1950	3	10	116.76	1.9	"$1,736,425,629,520 "	68.9	100.9	81.9	12.8	24.5	36991981	56.130366	-106.346771
"2272"	2259	1200	"Healthcare"	"Eva Maria Braun-Luedicke"	36	"Germany"	"Melsungen"	"Medical technology"	"Healthcare"	"Germany"	""	FALSE	"D"	"F"	"1/1/1987 0:00"	"Braun-Luedicke"	"Eva Maria"	""	"4/4/2023 5:01"	""	""	1987	1	1	112.85	1.4	"$3,845,630,030,824 "	70.2	104	80.9	11.5	48.8	83132799	51.165691	10.451526
"2024"	2020	1400	"Healthcare"	"Girdhari Lal Bawri"	75	"India"	"Mumbai"	"Pharmaceuticals"	"Healthcare"	"India"	""	TRUE	"D"	"M"	"8/3/1947 0:00"	"Bawri"	"Girdhari Lal"	""	"4/4/2023 5:01"	""	""	1947	8	3	180.44	7.7	"$2,611,000,000,000 "	28.1	113	69.4	11.2	49.7	1366417754	20.593684	78.96288
"2172"	2133	1300	"Manufacturing"	"Heikki Herlin"	36	"Finland"	"Helsinki"	"Elevators, escalators"	"Manufacturing"	"Finland"	""	FALSE	"U"	"M"	"1/1/1987 0:00"	"Herlin"	"Heikki"	""	"4/4/2023 5:01"	""	""	1987	1	1	112.33	1	"$268,761,201,365 "	88.2	100.2	81.7	20.8	36.6	5520314	61.92411	25.748151
"2632"	2540	1000	"Fashion & Retail"	"Xie Bingzheng & family"	54	"China"	"Guangzhou"	"Apparel"	"Fashion & Retail"	"China"	""	TRUE	"N"	"M"	"1/1/1969 0:00"	"Xie"	"Bingzheng"	""	"4/4/2023 5:01"	""	""	1969	1	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"210"	208	9200	"Energy"	"Daniel Kretinsky"	47	"Czech Republic"	"Prague"	"Energy, investments"	"Energy"	"Czech Republic"	""	TRUE	"U"	"M"	"7/9/1975 0:00"	"Kretinsky"	"Daniel"	""	"4/4/2023 5:01"	""	""	1975	7	9	116.48	2.8	"$246,489,245,495 "	64.1	100.7	79	14.9	46.1	10669709	49.817492	15.472962
"22"	22	54400	"Media & Entertainment"	"David Thomson & family"	65	"Canada"	"Toronto"	"Media"	"Media & Entertainment"	"Canada"	"Thomson Reuters Corporation"	FALSE	"U"	"M"	"6/12/1957 0:00"	"Thomson"	"David"	"Chairman"	"4/4/2023 5:01"	""	""	1957	6	12	116.76	1.9	"$1,736,425,629,520 "	68.9	100.9	81.9	12.8	24.5	36991981	56.130366	-106.346771
"1507"	1434	2100	"Food & Beverage"	"Wei Yin-Heng"	64	"China"	"Shanghai"	"Food, beverages"	"Food & Beverage"	"Taiwan"	""	TRUE	"U"	"M"	"1/1/1959 0:00"	"Wei"	"Yin-Heng"	""	"4/4/2023 5:01"	""	""	1959	1	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"279"	276	7800	"Technology"	"Qi Shi & family"	53	"China"	"Shanghai"	"Financial information"	"Technology"	"China"	""	TRUE	"D"	"M"	"1/3/1970 0:00"	"Qi"	"Shi"	""	"4/4/2023 5:01"	""	""	1970	1	3	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"639"	636	4300	"Finance & Investments"	"Jose E. Feliciano"	49	"United States"	"Los Angeles"	"Private equity"	"Finance & Investments"	"United States"	""	TRUE	"U"	"M"	"5/29/1973 0:00"	"Feliciano"	"Jose E."	""	"4/4/2023 5:01"	"California"	"West"	1973	5	29	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"213"	208	9200	"Finance & Investments"	"Charles Schwab"	85	"United States"	"Woodside"	"Discount brokerage"	"Finance & Investments"	"United States"	"Charles Schwab Corp."	TRUE	"D"	"M"	"7/29/1937 0:00"	"Schwab"	"Charles"	"Investor"	"4/4/2023 5:01"	"California"	"West"	1937	7	29	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"58"	58	25200	"Metals & Mining"	"Andrey Melnichenko & family"	51	"United Arab Emirates"	"Ras Al Khaimah"	"Fertilizers, coal"	"Metals & Mining"	"Russia"	""	TRUE	"U"	"M"	"3/8/1972 0:00"	"Melnichenko"	"Andrey"	""	"4/4/2023 5:01"	""	""	1972	3	8	114.52	-1.9	"$421,142,267,938 "	36.8	108.4	77.8	0.1	15.9	9770529	23.424076	53.847818
"110"	108	15800	"Food & Beverage"	"Jorge Paulo Lemann & family"	83	"Switzerland"	"Zurich"	"Beer"	"Food & Beverage"	"Brazil"	""	TRUE	"U"	"M"	"8/26/1939 0:00"	"Lemann"	"Jorge Paulo"	"Investor, Philanthropist"	"4/4/2023 5:01"	""	""	1939	8	26	99.55	0.4	"$703,082,435,360 "	59.6	105.2	83.6	10.1	28.8	8574832	46.818188	8.227512
"1002"	982	3000	"Manufacturing"	"Susan Carol Holland"	66	"Italy"	"Milan"	"Hearing aids"	"Manufacturing"	"Italy"	""	FALSE	"D"	"F"	"5/27/1956 0:00"	"Holland"	"Susan Carol"	""	"4/4/2023 5:01"	""	""	1956	5	27	110.62	0.6	"$2,001,244,392,042 "	61.9	101.9	82.9	24.3	59.1	60297396	41.87194	12.56738
"433"	425	6000	"Finance & Investments"	"Frank Lowy"	92	"Israel"	"Tel Aviv"	"Investments"	"Finance & Investments"	"Australia"	""	TRUE	"D"	"M"	"10/22/1930 0:00"	"Lowy"	"Frank"	""	"4/4/2023 5:01"	""	""	1930	10	22	108.15	0.8	"$395,098,666,122 "	63.4	104.9	82.8	23.1	25.3	9053300	31.046051	34.851612
"1496"	1434	2100	"Healthcare"	"Timothy Springer"	75	"United States"	"Chestnut Hill"	"Biotech"	"Healthcare"	"United States"	""	TRUE	"E"	"M"	"2/23/1948 0:00"	"Springer"	"Timothy"	""	"4/4/2023 5:01"	"Massachusetts"	"Northeast"	1948	2	23	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"2589"	2540	1000	"Energy"	"Muhammed Aziz Khan"	68	"Singapore"	"Singapore"	"Power"	"Energy"	"Bangladesh"	""	TRUE	"N"	"M"	"3/1/1955 0:00"	"Khan"	"Muhammed Aziz"	""	"4/4/2023 5:01"	""	""	1955	3	1	114.41	0.6	"$372,062,527,489 "	84.8	100.6	83.1	13.1	21	5703569	1.352083	103.819836
"2293"	2259	1200	"Metals & Mining"	"Dan Gertler"	49	"Israel"	"Bnei Brak"	"Mining"	"Metals & Mining"	"Israel"	""	FALSE	"E"	"M"	"12/23/1973 0:00"	"Gertler"	"Dan"	""	"4/4/2023 5:01"	""	""	1973	12	23	108.15	0.8	"$395,098,666,122 "	63.4	104.9	82.8	23.1	25.3	9053300	31.046051	34.851612
"1433"	1368	2200	"Energy"	"Zhao Fenggang"	57	"China"	"Ningde"	"Batteries"	"Energy"	"China"	""	TRUE	"D"	"M"	"1/1/1966 0:00"	"Zhao"	"Fenggang"	""	"4/4/2023 5:01"	""	""	1966	1	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"1001"	982	3000	"Diversified"	"Carlos Hank Rhon"	75	"Mexico"	"Mexico City"	"Banking"	"Diversified"	"Mexico"	""	FALSE	"U"	"M"	"12/10/1947 0:00"	"Hank Rhon"	"Carlos"	""	"4/4/2023 5:01"	""	""	1947	12	10	141.54	3.6	"$1,258,286,717,125 "	40.2	105.8	75	13.1	55.1	126014024	23.634501	-102.552784
"1501"	1434	2100	"Fashion & Retail"	"Torsten Toeller"	56	"Germany"	"Krefeld"	"Pet food"	"Fashion & Retail"	"Germany"	""	TRUE	"D"	"M"	"4/6/1966 0:00"	"Toeller"	"Torsten"	""	"4/4/2023 5:01"	""	""	1966	4	6	112.85	1.4	"$3,845,630,030,824 "	70.2	104	80.9	11.5	48.8	83132799	51.165691	10.451526
"1897"	1804	1600	"Technology"	"Steven Meng Yang & family"	40	"China"	"Changsha"	"Electronics"	"Technology"	"China"	""	TRUE	"D"	"M"	"5/1/1982 0:00"	"Yang"	"Steven Meng"	""	"4/4/2023 5:01"	""	""	1982	5	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"583"	580	4700	"Manufacturing"	"Ali Erdemoglu"	63	"Turkey"	"Istanbul"	"Carpet"	"Manufacturing"	"Turkey"	""	TRUE	"U"	"M"	"11/20/1959 0:00"	"Erdemoglu"	"Ali"	""	"4/4/2023 5:01"	""	""	1959	11	20	234.44	15.2	"$754,411,708,203 "	23.9	93.2	77.4	17.9	42.3	83429615	38.963745	35.243322
"1556"	1516	2000	"Metals & Mining"	"Ginia Rinehart"	36	"Australia"	"Sydney"	"Mining"	"Metals & Mining"	"Australia"	""	FALSE	"D"	"F"	"9/6/1986 0:00"	"Rinehart"	"Ginia"	""	"4/4/2023 5:01"	""	""	1986	9	6	119.8	1.6	"$1,392,680,589,329 "	113.1	100.3	82.7	23	47.4	25766605	-25.274398	133.775136
"1827"	1804	1600	"Metals & Mining"	"Gary Fegel"	49	"Switzerland"	"Gstaad"	"Commodities, investments"	"Metals & Mining"	"Switzerland"	""	TRUE	"E"	"M"	"1/1/1974 0:00"	"Fegel"	"Gary"	""	"4/4/2023 5:01"	""	""	1974	1	1	99.55	0.4	"$703,082,435,360 "	59.6	105.2	83.6	10.1	28.8	8574832	46.818188	8.227512
"907"	905	3200	"Fashion & Retail"	"Luciano Benetton"	87	"Italy"	"Ponzano Veneto"	"Fashion retail, investments"	"Fashion & Retail"	"Italy"	""	TRUE	"U"	"M"	"5/13/1935 0:00"	"Benetton"	"Luciano"	""	"4/4/2023 5:01"	""	""	1935	5	13	110.62	0.6	"$2,001,244,392,042 "	61.9	101.9	82.9	24.3	59.1	60297396	41.87194	12.56738
"2279"	2259	1200	"Fashion & Retail"	"Diego Della Valle"	69	"Italy"	"Sant'' Elpidio A Mare"	"Shoes"	"Fashion & Retail"	"Italy"	""	FALSE	"D"	"M"	"12/30/1953 0:00"	"Della Valle"	"Diego"	""	"4/4/2023 5:01"	""	""	1953	12	30	110.62	0.6	"$2,001,244,392,042 "	61.9	101.9	82.9	24.3	59.1	60297396	41.87194	12.56738
"1916"	1905	1500	"Fashion & Retail"	"Paolo Bulgari"	85	"Italy"	"Rome"	"Luxury goods"	"Fashion & Retail"	"Italy"	""	FALSE	"E"	"M"	"9/8/1937 0:00"	"Bulgari"	"Paolo"	""	"4/4/2023 5:01"	""	""	1937	9	8	110.62	0.6	"$2,001,244,392,042 "	61.9	101.9	82.9	24.3	59.1	60297396	41.87194	12.56738
"527"	523	5100	"Finance & Investments"	"Sami Mnaymneh"	61	"United States"	"Miami Beach"	"Private equity"	"Finance & Investments"	"United States"	""	TRUE	"U"	"M"	"7/13/1961 0:00"	"Mnaymneh"	"Sami"	""	"4/4/2023 5:01"	"Florida"	"South"	1961	7	13	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"34"	34	35300	"Technology"	"Ma Huateng"	51	"China"	"Shenzhen"	"Internet media"	"Technology"	"China"	"Tencent Holdings"	TRUE	"D"	"M"	"10/29/1971 0:00"	"Ma"	"Huateng"	"Chairman and CEO"	"4/4/2023 5:01"	""	""	1971	10	29	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"2613"	2540	1000	"Media & Entertainment"	"Eddy Kusnadi Sariaatmadja"	69	"Indonesia"	"Jakarta"	"Media, tech"	"Media & Entertainment"	"Indonesia"	""	TRUE	"D"	"M"	"8/23/1953 0:00"	"Sariaatmadja"	"Eddy Kusnadi"	""	"4/4/2023 5:01"	""	""	1953	8	23	151.18	3	"$1,119,190,780,753 "	36.3	106.4	71.5	10.2	30.1	270203917	-0.789275	113.921327
"1840"	1804	1600	"Metals & Mining"	"Tianjiang Jia & family"	60	"China"	"Yinchuan"	"Non-ferrous metals"	"Metals & Mining"	"China"	""	TRUE	"D"	"M"	"7/1/1962 0:00"	"Jia"	"Tianjiang"	""	"4/4/2023 5:01"	""	""	1962	7	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"1435"	1434	2100	"Food & Beverage"	"Travis Boersma"	52	"United States"	"Grants Pass"	"Coffee"	"Food & Beverage"	"United States"	""	TRUE	"D"	"M"	"1/1/1971 0:00"	"Boersma"	"Travis"	""	"4/4/2023 5:01"	"Oregon"	"West"	1971	1	1	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1285"	1272	2400	"Real Estate"	"Mitchell Goldhar"	61	"Canada"	"North York"	"Real estate"	"Real Estate"	"Canada"	"SmartCentres"	TRUE	"D"	"M"	"7/15/1961 0:00"	"Goldhar"	"Mitchell"	"Owner"	"4/4/2023 5:01"	""	""	1961	7	15	116.76	1.9	"$1,736,425,629,520 "	68.9	100.9	81.9	12.8	24.5	36991981	56.130366	-106.346771
"672"	659	4200	"Service"	"Jean (Gigi) Pritzker"	60	"United States"	"Los Angeles"	"Hotels, investments"	"Service"	"United States"	""	FALSE	"U"	"F"	"7/1/1962 0:00"	"Pritzker"	"Jean (Gigi)"	""	"4/4/2023 5:01"	"California"	"West"	1962	7	1	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1251"	1217	2500	"Automotive"	"Lachhman Das Mittal"	92	"India"	"Delhi"	"Tractors"	"Automotive"	"India"	""	FALSE	"E"	"M"	"11/5/1930 0:00"	"Mittal"	"Lachhman Das"	""	"4/4/2023 5:01"	""	""	1930	11	5	180.44	7.7	"$2,611,000,000,000 "	28.1	113	69.4	11.2	49.7	1366417754	20.593684	78.96288
"417"	411	6200	"Finance & Investments"	"Michal Solowow"	60	"Poland"	"Kielce"	"Investments"	"Finance & Investments"	"Poland"	""	TRUE	"E"	"M"	"7/11/1962 0:00"	"Solowow"	"Michal"	""	"4/4/2023 5:01"	""	""	1962	7	11	114.11	2.2	"$592,164,400,688 "	67.8	100	77.6	17.4	40.8	37970874	51.919438	19.145136
